student_id,total_active_days,Cluster_ID,Behavioral_Pattern
pjxyqxbj854,386,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj857,422,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj858,335,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj861,376,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj862,353,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj864,383,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj866,332,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj867,314,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj868,320,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj869,381,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj871,436,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj872,383,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj876,371,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj879,366,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj884,481,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbj885,320,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj888,353,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj889,339,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj893,552,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj895,499,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj896,442,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj897,373,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj898,401,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj903,694,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbj905,377,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj907,319,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj909,340,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj910,403,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj911,457,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj914,336,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj915,425,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj918,344,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj919,313,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj921,448,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj922,304,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj927,417,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj928,382,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj929,426,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj932,385,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj933,395,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj935,552,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbj940,322,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj945,401,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbj947,432,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj948,381,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj949,552,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj950,438,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj952,282,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj953,402,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj954,329,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj955,457,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj957,309,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj961,312,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj964,384,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj967,565,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj968,365,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj969,379,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj972,355,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj973,401,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj978,333,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj979,335,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj980,372,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj981,714,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbj984,365,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj985,345,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj987,353,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbj989,338,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj991,317,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbj993,381,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbj995,324,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk000,445,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk005,402,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk007,395,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk011,332,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk013,278,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk015,324,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk019,376,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk021,308,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk022,397,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk023,411,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk024,549,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk025,388,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk027,343,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk031,412,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk032,327,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk035,328,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk036,371,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk039,436,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk042,362,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk043,348,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk046,312,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk047,380,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk048,389,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk052,326,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk053,741,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk059,348,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk063,468,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk064,347,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk065,382,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk066,362,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk067,417,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk068,460,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk070,517,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk072,432,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk074,404,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk075,349,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk076,603,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk079,374,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk080,495,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk081,423,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk086,373,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk090,310,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk094,561,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk095,328,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk097,499,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk098,380,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk101,539,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk105,392,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk107,747,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk115,358,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk116,386,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk121,379,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk125,403,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk131,419,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk135,405,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk137,339,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk138,376,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk140,458,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk144,330,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk147,368,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk148,335,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk149,365,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk150,352,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk151,363,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk154,408,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk155,312,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk158,652,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk159,336,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk160,422,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk162,473,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk163,352,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk165,354,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk166,359,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk167,321,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk168,377,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk171,373,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk180,379,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk182,368,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk183,382,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk185,345,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk190,588,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk194,370,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk195,305,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk198,445,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk199,451,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk201,402,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk204,431,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk208,365,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk209,362,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk210,316,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk211,440,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk217,264,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk218,396,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk220,364,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk222,359,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk224,338,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk228,347,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk230,369,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk231,371,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk232,328,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk236,614,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk239,388,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk242,334,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk243,437,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk246,570,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk253,348,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk257,358,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk261,412,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk262,323,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk263,379,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk264,390,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk268,518,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk269,407,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk272,348,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk273,338,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk276,306,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk277,358,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk281,337,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk286,361,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk287,365,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk290,374,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk294,340,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk295,339,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk297,495,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk298,442,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk300,343,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk302,350,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk304,395,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk305,513,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk307,573,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk314,410,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk316,385,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk317,628,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk318,295,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk319,652,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk325,339,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk328,351,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk329,520,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk330,300,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk331,370,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk334,369,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk335,347,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk336,382,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk338,497,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk339,567,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk341,387,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk342,391,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk343,309,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk346,375,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk349,396,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk350,497,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk351,295,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk354,483,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk358,375,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk364,431,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk368,392,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk369,362,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk370,544,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk373,542,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk375,334,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk377,381,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk378,453,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk382,324,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk388,354,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk389,366,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk391,385,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk398,634,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk399,435,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk401,415,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk402,381,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk403,347,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk411,424,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk414,518,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk415,475,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk419,322,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk426,347,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk428,340,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk429,363,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk434,420,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk437,400,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk442,424,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk444,476,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk445,608,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk446,339,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk448,317,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk452,325,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk454,548,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk457,377,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk458,465,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk460,431,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk464,311,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk468,328,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk469,331,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk470,372,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk472,400,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk474,356,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk477,464,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk479,372,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk481,421,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk484,327,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk486,873,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk489,334,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk491,447,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk495,331,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk497,387,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk500,472,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk501,516,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk503,504,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk505,728,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk506,404,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk513,371,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk516,368,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk519,430,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk520,482,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk521,427,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk522,394,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk524,505,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk525,350,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk527,360,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk528,369,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk530,387,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk531,379,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk533,332,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk534,605,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk535,356,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk537,341,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk539,307,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk543,346,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk546,351,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk547,320,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk549,330,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk551,413,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk552,316,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk553,395,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk555,332,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk556,418,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk562,362,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk565,362,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk566,370,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk567,368,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk571,327,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk572,347,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk573,446,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk578,612,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk579,500,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk581,403,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk582,410,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk583,480,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk590,346,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk592,509,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk594,397,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk595,400,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk596,295,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk597,349,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk598,393,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk601,388,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk603,383,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk604,411,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk606,429,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk609,389,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk610,408,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk611,345,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk613,322,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk614,483,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk615,453,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk621,536,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk625,360,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk626,415,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk627,327,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk629,590,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk630,521,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk631,362,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk632,373,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk633,346,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk634,502,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk637,294,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk640,301,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk642,339,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk643,524,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk644,440,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk647,362,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk649,386,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk655,464,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk656,401,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk657,347,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk661,380,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk662,518,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk663,383,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk665,354,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk667,287,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk669,378,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk674,372,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk676,387,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk677,341,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk679,333,3.0,深夜活跃型 (Late-Night Active Pattern)
